order_id,order_date,customer_id,product_id,warehouse_id,quantity_ordered,order_value,promised_delivery_date,actual_delivery_date,order_status
ORD002722,2025-04-17,CUST01770,PROD053,WH009,5,1333.15,2025-04-23,2025-04-21,Delivered
ORD002723,2025-06-21,CUST01681,PROD002,WH003,2,257.1,2025-06-23,2025-06-23,Delivered
ORD002724,2024-01-28,CUST01595,PROD076,WH002,2,835.38,2024-01-30,2024-01-29,Delivered
ORD002725,2025-02-28,CUST01073,PROD071,WH003,20,9648.6,2025-03-02,2025-02-28,Delivered
ORD002726,2024-01-14,CUST00968,PROD089,WH007,4,1350.56,2024-01-17,2024-01-16,Delivered
ORD002727,2025-10-14,CUST00581,PROD064,WH005,2,54.3,2025-10-21,2025-10-19,Delivered
ORD002728,2025-09-02,CUST01807,PROD093,WH007,15,5926.95,2025-09-04,2025-09-04,Delivered
ORD002729,2025-09-27,CUST01249,PROD028,WH007,1,220.39,2025-10-04,2025-10-03,Delivered
ORD002730,2024-12-20,CUST01237,PROD008,WH002,3,114.96,2024-12-23,2024-12-28,Delayed
ORD002731,2024-03-13,CUST00223,PROD068,WH010,1,281.88,2024-03-15,2024-03-14,Delivered
ORD002732,2025-07-06,CUST01086,PROD029,WH004,10,151.9,2025-07-10,2025-07-09,Delivered
ORD002733,2025-05-03,CUST01550,PROD004,WH010,2,396.14,2025-05-07,2025-05-07,Delivered
ORD002734,2025-02-21,CUST01243,PROD022,WH003,1,126.57,2025-02-24,2025-02-24,Delivered
ORD002735,2025-09-08,CUST00492,PROD019,WH002,1,126.24,2025-09-14,,Cancelled
ORD002736,2025-04-07,CUST00158,PROD043,WH006,4,1698.92,2025-04-11,2025-04-10,Delivered
ORD002737,2024-04-04,CUST01065,PROD005,WH005,1,481.8,2024-04-08,2024-04-08,Delivered
ORD002738,2025-07-02,CUST01292,PROD096,WH001,3,754.2,2025-07-07,2025-07-06,Delivered
ORD002739,2024-01-22,CUST00878,PROD031,WH008,1,142.15,2024-01-26,2024-01-25,Delivered
ORD002740,2025-03-21,CUST00197,PROD006,WH009,2,987.8,2025-03-28,2025-03-26,Delivered
ORD002741,2024-04-29,CUST01923,PROD017,WH007,5,1730.6,2024-05-06,2024-05-06,Delivered
ORD002742,2024-02-13,CUST00740,PROD008,WH009,2,76.64,2024-02-16,2024-02-16,Delivered
ORD002743,2025-02-03,CUST00792,PROD078,WH002,1,384.42,2025-02-08,2025-02-08,Delivered
ORD002744,2024-06-06,CUST01926,PROD059,WH002,3,368.28,2024-06-13,2024-06-19,Delayed
ORD002745,2024-08-05,CUST01839,PROD023,WH004,5,1704.9,2024-08-07,2024-08-06,Delivered
ORD002746,2024-12-14,CUST01127,PROD007,WH007,2,644.06,2024-12-18,2024-12-16,Delivered
ORD002747,2024-07-06,CUST01283,PROD074,WH002,2,398.82,2024-07-11,2024-07-10,Delivered
ORD002748,2025-05-11,CUST01849,PROD098,WH009,1,93.94,2025-05-16,2025-05-14,Delivered
ORD002749,2024-05-26,CUST00595,PROD027,WH009,1,333.32,2024-06-01,2024-05-31,Delivered
ORD002750,2024-02-11,CUST01626,PROD031,WH005,10,1421.5,2024-02-13,2024-02-14,Delayed
ORD002751,2025-06-24,CUST00612,PROD100,WH004,2,1015.2,2025-06-29,2025-07-05,Delayed
ORD002752,2024-08-31,CUST01831,PROD086,WH009,4,964.04,2024-09-05,2024-09-03,Delivered
ORD002753,2025-06-25,CUST00479,PROD053,WH001,2,533.26,2025-06-28,2025-06-28,Delivered
ORD002754,2025-10-22,CUST00210,PROD079,WH002,1,442.65,2025-10-26,2025-10-26,Delivered
ORD002755,2025-11-14,CUST01040,PROD058,WH001,20,6697.0,2025-11-18,2025-11-19,Delayed
ORD002756,2025-01-12,CUST00586,PROD075,WH002,10,584.7,2025-01-18,2025-01-17,Delivered
ORD002757,2025-08-10,CUST01194,PROD003,WH008,4,567.64,2025-08-13,2025-08-18,Delayed
ORD002758,2024-06-18,CUST01174,PROD097,WH010,3,306.9,2024-06-23,2024-06-21,Delivered
ORD002759,2025-09-30,CUST01655,PROD054,WH010,2,53.34,2025-10-07,2025-10-05,Delivered
ORD002760,2025-01-19,CUST01239,PROD038,WH009,1,288.16,2025-01-26,2025-01-24,Delivered
ORD002761,2025-09-06,CUST01821,PROD094,WH008,10,4134.7,2025-09-13,2025-09-15,Delayed
ORD002762,2025-06-18,CUST01187,PROD019,WH009,1,126.24,2025-06-22,2025-06-21,Delivered
ORD002763,2025-01-28,CUST00677,PROD073,WH004,4,1459.08,2025-02-04,2025-02-04,Delivered
ORD002764,2025-08-01,CUST01818,PROD038,WH001,1,288.16,2025-08-03,2025-08-01,Delivered
ORD002765,2024-11-13,CUST01824,PROD080,WH004,2,431.7,2024-11-19,2024-11-19,Delivered
ORD002766,2024-07-13,CUST01599,PROD024,WH004,1,377.72,2024-07-15,2024-07-14,Delivered
ORD002767,2024-05-24,CUST01968,PROD052,WH010,1,96.11,2024-05-29,2024-05-27,Delivered
ORD002768,2024-02-26,CUST00969,PROD080,WH001,1,215.85,2024-03-02,2024-02-29,Delivered
ORD002769,2024-06-07,CUST01565,PROD082,WH002,3,579.96,2024-06-12,2024-06-11,Delivered
ORD002770,2025-03-03,CUST01535,PROD083,WH008,3,168.45,2025-03-05,2025-03-05,Delivered
ORD002771,2024-08-09,CUST01243,PROD072,WH004,2,256.02,2024-08-13,2024-08-11,Delivered
ORD002772,2024-08-13,CUST01332,PROD086,WH010,1,241.01,2024-08-17,2024-08-16,Delivered
ORD002773,2024-09-06,CUST01713,PROD018,WH009,2,512.18,2024-09-12,2024-09-12,Delivered
ORD002774,2024-10-18,CUST00242,PROD045,WH007,2,313.44,2024-10-20,2024-10-18,Delivered
ORD002775,2024-05-25,CUST00890,PROD073,WH010,15,5471.55,2024-06-01,,Cancelled
ORD002776,2024-12-15,CUST01210,PROD071,WH003,3,1447.29,2024-12-17,2024-12-16,Delivered
ORD002777,2025-01-02,CUST01354,PROD087,WH003,1,264.8,2025-01-08,2025-01-07,Delivered
ORD002778,2024-09-29,CUST00775,PROD071,WH007,3,1447.29,2024-10-01,2024-09-29,Delivered
ORD002779,2024-12-18,CUST01892,PROD081,WH002,3,281.46,2024-12-23,,Cancelled
ORD002780,2024-08-09,CUST00202,PROD072,WH008,1,128.01,2024-08-11,2024-08-18,Delayed
ORD002781,2025-11-19,CUST00643,PROD019,WH004,3,378.72,2025-11-26,2025-11-24,Delivered
ORD002782,2025-08-08,CUST01728,PROD097,WH002,2,204.6,2025-08-12,2025-08-11,Delivered
ORD002783,2024-07-15,CUST00493,PROD052,WH009,2,192.22,2024-07-19,2024-07-22,Delayed
ORD002784,2025-08-24,CUST01842,PROD066,WH005,2,382.3,2025-08-28,2025-08-26,Delivered
ORD002785,2024-02-11,CUST00003,PROD022,WH008,2,253.14,2024-02-13,2024-02-13,Delivered
ORD002786,2024-01-07,CUST00801,PROD066,WH007,5,955.75,2024-01-14,2024-01-12,Delivered
ORD002787,2025-02-02,CUST01032,PROD008,WH002,15,574.8,2025-02-04,2025-02-03,Delivered
ORD002788,2024-07-25,CUST00686,PROD011,WH004,1,330.56,2024-07-27,2024-07-25,Delivered
ORD002789,2024-01-27,CUST00115,PROD009,WH007,1,25.07,2024-01-29,2024-01-27,Delivered
ORD002790,2025-09-18,CUST01290,PROD036,WH002,4,1878.72,2025-09-25,2025-09-24,Delivered
ORD002791,2025-09-13,CUST00929,PROD095,WH006,3,1035.09,2025-09-15,2025-09-15,Delivered
ORD002792,2025-02-21,CUST01786,PROD081,WH009,2,187.64,2025-02-24,2025-02-24,Delivered
ORD002793,2025-08-19,CUST00295,PROD083,WH007,4,224.6,2025-08-24,2025-08-22,Delivered
ORD002794,2024-02-21,CUST00574,PROD048,WH004,5,1266.75,2024-02-28,2024-02-26,Delivered
ORD002795,2024-10-03,CUST01227,PROD064,WH008,3,81.45,2024-10-05,2024-10-04,Delivered
ORD002796,2024-10-15,CUST01932,PROD021,WH001,2,225.56,2024-10-20,2024-10-18,Delivered
ORD002797,2025-04-04,CUST01376,PROD093,WH007,2,790.26,2025-04-07,2025-04-06,Delivered
ORD002798,2024-05-13,CUST01138,PROD018,WH006,2,512.18,2024-05-19,2024-05-19,Delivered
ORD002799,2024-04-04,CUST01891,PROD063,WH008,3,357.9,2024-04-11,2024-04-10,Delivered
ORD002800,2024-02-18,CUST01576,PROD073,WH010,3,1094.31,2024-02-21,2024-02-21,Delivered
ORD002801,2024-09-26,CUST01093,PROD051,WH009,10,1947.9,2024-09-28,2024-09-26,Delivered
ORD002802,2024-09-26,CUST00930,PROD025,WH004,3,198.36,2024-09-28,2024-09-28,Delivered
ORD002803,2024-08-25,CUST01465,PROD017,WH006,4,1384.48,2024-08-27,2024-09-02,Delayed
ORD002804,2024-06-24,CUST00957,PROD045,WH007,2,313.44,2024-06-27,2024-06-27,Delivered
ORD002805,2025-07-11,CUST01740,PROD060,WH001,4,704.08,2025-07-13,2025-07-13,Delivered
ORD002806,2024-06-17,CUST00335,PROD014,WH002,5,254.4,2024-06-24,2024-06-22,Delivered
ORD002807,2024-01-01,CUST00488,PROD015,WH004,3,838.23,2024-01-06,2024-01-05,Delivered
ORD002808,2025-06-09,CUST01016,PROD041,WH003,1,112.31,2025-06-16,2025-06-15,Delivered
ORD002809,2025-07-13,CUST00390,PROD045,WH007,15,2350.8,2025-07-19,2025-07-19,Delivered
ORD002810,2024-08-11,CUST00629,PROD010,WH009,1,151.12,2024-08-16,2024-08-15,Delivered
ORD002811,2024-09-27,CUST00662,PROD007,WH003,20,6440.6,2024-10-03,2024-10-01,Delivered
ORD002812,2024-02-18,CUST00089,PROD051,WH005,1,194.79,2024-02-21,2024-02-19,Delivered
ORD002813,2024-04-06,CUST00485,PROD036,WH005,1,469.68,2024-04-11,2024-04-11,Delivered
ORD002814,2025-04-07,CUST00816,PROD088,WH005,1,165.98,2025-04-10,2025-04-12,Delayed
ORD002815,2025-04-26,CUST01518,PROD014,WH003,1,50.88,2025-05-02,2025-05-10,Delayed
ORD002816,2025-05-26,CUST00154,PROD066,WH003,2,382.3,2025-06-02,2025-06-02,Delivered
ORD002817,2024-01-15,CUST01832,PROD082,WH002,4,773.28,2024-01-18,2024-01-17,Delivered
ORD002818,2025-08-26,CUST00535,PROD024,WH002,2,755.44,2025-09-01,2025-09-05,Delayed
ORD002819,2025-06-15,CUST00697,PROD022,WH010,15,1898.55,2025-06-20,2025-06-18,Delivered
ORD002820,2025-05-18,CUST00479,PROD088,WH010,20,3319.6,2025-05-25,2025-05-24,Delivered
ORD002821,2025-03-12,CUST01737,PROD070,WH004,15,1803.75,2025-03-15,2025-03-17,Delayed
ORD002822,2025-06-11,CUST00060,PROD070,WH006,20,2405.0,2025-06-14,2025-06-13,Delivered
ORD002823,2024-12-12,CUST00047,PROD074,WH008,1,199.41,2024-12-15,2024-12-13,Delivered
ORD002824,2025-05-19,CUST00825,PROD076,WH009,20,8353.8,2025-05-26,2025-06-02,Delayed
ORD002825,2025-11-28,CUST00126,PROD059,WH008,3,368.28,2025-11-30,2025-11-28,Delivered
ORD002826,2025-02-16,CUST01598,PROD031,WH007,10,1421.5,2025-02-21,2025-02-19,Delivered
ORD002827,2024-05-30,CUST01108,PROD047,WH001,1,367.48,2024-06-01,2024-05-31,Delivered
ORD002828,2024-05-27,CUST00459,PROD085,WH003,3,797.85,2024-05-29,2024-05-29,Delivered
ORD002829,2025-10-06,CUST00806,PROD042,WH003,1,100.74,2025-10-10,2025-10-12,Delayed
ORD002830,2025-11-26,CUST01105,PROD047,WH001,10,3674.8,2025-12-03,2025-12-02,Delivered
ORD002831,2025-04-03,CUST01167,PROD088,WH005,2,331.96,2025-04-05,2025-04-04,Delivered
ORD002832,2024-06-02,CUST01578,PROD010,WH009,4,604.48,2024-06-09,2024-06-07,Delivered
ORD002833,2024-06-27,CUST01163,PROD074,WH003,1,199.41,2024-06-29,2024-06-28,Delivered
ORD002834,2025-02-11,CUST01142,PROD097,WH010,1,102.3,2025-02-16,2025-02-16,Delivered
ORD002835,2025-08-27,CUST00881,PROD099,WH005,20,4627.4,2025-09-02,2025-09-02,Delivered
ORD002836,2025-09-30,CUST01952,PROD070,WH005,2,240.5,2025-10-06,2025-10-07,Delayed
ORD002837,2024-06-11,CUST01949,PROD005,WH006,15,7227.0,2024-06-14,2024-06-14,Delivered
ORD002838,2025-09-11,CUST01997,PROD094,WH004,3,1240.41,2025-09-18,2025-09-25,Delayed
ORD002839,2025-09-04,CUST01985,PROD089,WH005,10,3376.4,2025-09-11,2025-09-09,Delivered
ORD002840,2024-10-25,CUST00692,PROD017,WH005,5,1730.6,2024-11-01,2024-10-30,Delivered
ORD002841,2025-09-16,CUST00173,PROD071,WH002,3,1447.29,2025-09-22,2025-09-20,Delivered
ORD002842,2024-10-17,CUST00938,PROD058,WH009,2,669.7,2024-10-21,2024-10-19,Delivered
ORD002843,2024-02-06,CUST00732,PROD084,WH008,4,35.0,2024-02-13,2024-02-13,Delivered
ORD002844,2024-07-02,CUST00800,PROD070,WH007,10,1202.5,2024-07-05,2024-07-04,Delivered
ORD002845,2025-05-04,CUST01913,PROD070,WH003,2,240.5,2025-05-07,2025-05-07,Delivered
ORD002846,2025-09-22,CUST01974,PROD036,WH007,1,469.68,2025-09-27,2025-09-27,Delivered
ORD002847,2025-09-20,CUST01251,PROD093,WH008,1,395.13,2025-09-22,2025-09-21,Delivered
ORD002848,2025-06-28,CUST01756,PROD050,WH009,2,717.2,2025-07-03,2025-07-03,Delivered
ORD002849,2025-09-30,CUST01472,PROD056,WH009,3,208.38,2025-10-06,2025-10-14,Delayed
ORD002850,2024-06-06,CUST00402,PROD041,WH009,1,112.31,2024-06-09,2024-06-07,Delivered
ORD002851,2025-05-20,CUST01396,PROD005,WH009,5,2409.0,2025-05-27,2025-05-26,Delivered
ORD002852,2025-06-20,CUST01281,PROD052,WH003,2,192.22,2025-06-22,2025-06-20,Delivered
ORD002853,2024-08-31,CUST01359,PROD007,WH005,4,1288.12,2024-09-04,2024-09-04,Delivered
ORD002854,2025-01-04,CUST01405,PROD049,WH010,4,817.92,2025-01-09,2025-01-08,Delivered
ORD002855,2025-04-12,CUST00256,PROD005,WH001,2,963.6,2025-04-18,2025-04-16,Delivered
ORD002856,2024-06-20,CUST00702,PROD070,WH003,4,481.0,2024-06-24,2024-06-22,Delivered
ORD002857,2025-01-18,CUST00806,PROD033,WH003,1,207.68,2025-01-22,2025-01-20,Delivered
ORD002858,2025-04-16,CUST00723,PROD051,WH004,1,194.79,2025-04-22,2025-04-22,Delivered
ORD002859,2025-09-18,CUST01400,PROD024,WH004,3,1133.16,2025-09-22,2025-09-25,Delayed
ORD002860,2025-06-29,CUST01701,PROD074,WH005,3,598.23,2025-07-06,2025-07-05,Delivered
ORD002861,2024-08-15,CUST00697,PROD070,WH010,1,120.25,2024-08-18,2024-08-18,Delivered
ORD002862,2025-02-18,CUST00383,PROD034,WH002,3,242.37,2025-02-21,2025-02-27,Delayed
ORD002863,2025-06-29,CUST01872,PROD093,WH008,1,395.13,2025-07-03,2025-07-03,Delivered
ORD002864,2024-12-17,CUST00827,PROD022,WH010,20,2531.4,2024-12-22,2024-12-22,Delivered
ORD002865,2025-08-26,CUST01085,PROD089,WH004,10,3376.4,2025-08-29,2025-08-28,Delivered
ORD002866,2025-09-14,CUST01763,PROD048,WH002,2,506.7,2025-09-21,2025-09-21,Delivered
ORD002867,2025-05-31,CUST00750,PROD072,WH007,3,384.03,2025-06-02,2025-06-01,Delivered
ORD002868,2024-01-27,CUST01959,PROD063,WH009,2,238.6,2024-02-03,2024-02-02,Delivered
ORD002869,2025-01-30,CUST00657,PROD042,WH001,2,201.48,2025-02-05,2025-02-03,Delivered
ORD002870,2025-05-14,CUST00016,PROD037,WH005,1,332.84,2025-05-21,2025-05-21,Delivered
ORD002871,2024-07-17,CUST01798,PROD081,WH010,3,281.46,2024-07-21,2024-07-21,Delivered
ORD002872,2025-11-22,CUST01872,PROD074,WH002,20,3988.2,2025-11-28,2025-11-28,Delivered
ORD002873,2025-05-07,CUST00408,PROD062,WH003,1,55.42,2025-05-13,2025-05-13,Delivered
ORD002874,2025-06-18,CUST00552,PROD043,WH010,20,8494.6,2025-06-25,2025-06-25,Delivered
ORD002875,2024-02-08,CUST00630,PROD047,WH004,3,1102.44,2024-02-10,2024-02-09,Delivered
ORD002876,2024-03-31,CUST00670,PROD038,WH008,3,864.48,2024-04-04,2024-04-04,Delivered
ORD002877,2024-12-01,CUST00356,PROD014,WH004,1,50.88,2024-12-04,2024-12-02,Delivered
ORD002878,2025-01-09,CUST01491,PROD028,WH007,1,220.39,2025-01-15,2025-01-14,Delivered
ORD002879,2025-06-21,CUST01744,PROD031,WH007,3,426.45,2025-06-23,2025-06-22,Delivered
ORD002880,2024-11-20,CUST01952,PROD003,WH010,3,425.73,2024-11-22,2024-11-21,Delivered
ORD002881,2024-06-02,CUST01947,PROD083,WH002,5,280.75,2024-06-09,2024-06-08,Delivered
ORD002882,2024-03-30,CUST00936,PROD100,WH006,5,2538.0,2024-04-01,2024-04-01,Delivered
ORD002883,2025-01-27,CUST01212,PROD068,WH002,1,281.88,2025-02-02,2025-01-31,Delivered
ORD002884,2025-06-20,CUST01501,PROD072,WH001,1,128.01,2025-06-25,2025-06-23,Delivered
ORD002885,2024-05-14,CUST00266,PROD001,WH005,5,141.95,2024-05-19,2024-05-18,Delivered
ORD002886,2024-08-28,CUST00824,PROD068,WH009,3,845.64,2024-09-03,2024-09-09,Delayed
ORD002887,2024-06-15,CUST00853,PROD043,WH009,1,424.73,2024-06-18,2024-06-17,Delivered
ORD002888,2024-02-29,CUST01623,PROD099,WH010,20,4627.4,2024-03-04,2024-03-11,Delayed
ORD002889,2025-04-05,CUST01767,PROD057,WH005,3,1094.34,2025-04-11,2025-04-16,Delayed
ORD002890,2024-06-20,CUST00691,PROD064,WH006,15,407.25,2024-06-23,2024-06-21,Delivered
ORD002891,2025-11-16,CUST01205,PROD070,WH006,2,240.5,2025-11-20,2025-11-18,Delivered
ORD002892,2025-03-08,CUST00365,PROD041,WH010,3,336.93,2025-03-12,2025-03-11,Delivered
ORD002893,2025-05-29,CUST01982,PROD039,WH010,1,394.21,2025-06-01,2025-06-01,Delivered
ORD002894,2024-03-25,CUST00053,PROD055,WH006,3,1008.57,2024-04-01,,Cancelled
ORD002895,2024-05-19,CUST01642,PROD006,WH001,2,987.8,2024-05-21,2024-05-21,Delivered
ORD002896,2024-11-10,CUST01326,PROD082,WH004,15,2899.8,2024-11-14,2024-11-12,Delivered
ORD002897,2024-08-25,CUST01797,PROD031,WH003,15,2132.25,2024-08-27,2024-08-25,Delivered
ORD002898,2024-04-28,CUST00012,PROD041,WH002,2,224.62,2024-05-02,2024-05-02,Delivered
ORD002899,2024-11-27,CUST00418,PROD062,WH001,1,55.42,2024-12-01,2024-11-29,Delivered
ORD002900,2025-10-10,CUST00374,PROD055,WH009,1,336.19,2025-10-17,2025-10-15,Delivered
ORD002901,2025-11-29,CUST01744,PROD037,WH005,4,1331.36,2025-12-01,2025-11-30,Delivered
ORD002902,2025-06-16,CUST01202,PROD079,WH007,15,6639.75,2025-06-22,2025-06-21,Delivered
ORD002903,2025-09-26,CUST01973,PROD063,WH003,1,119.3,2025-10-03,2025-10-11,Delayed
ORD002904,2025-12-07,CUST01616,PROD055,WH008,4,1344.76,2025-12-10,2025-12-08,Delivered
ORD002905,2025-03-27,CUST01530,PROD038,WH007,2,576.32,2025-04-03,2025-04-03,Delivered
ORD002906,2024-01-07,CUST01442,PROD047,WH009,1,367.48,2024-01-10,2024-01-08,Delivered
ORD002907,2024-06-20,CUST01077,PROD037,WH004,2,665.68,2024-06-24,2024-06-24,Delivered
ORD002908,2024-08-11,CUST01510,PROD091,WH009,5,223.5,2024-08-14,2024-08-14,Delivered
ORD002909,2024-05-16,CUST01243,PROD009,WH003,2,50.14,2024-05-19,2024-05-19,Delivered
ORD002910,2024-05-26,CUST00190,PROD001,WH005,1,28.39,2024-06-02,2024-05-31,Delivered
ORD002911,2024-03-01,CUST01065,PROD095,WH001,5,1725.15,2024-03-06,2024-03-06,Delivered
ORD002912,2024-09-07,CUST00418,PROD034,WH008,1,80.79,2024-09-12,2024-09-12,Delivered
ORD002913,2025-07-20,CUST00339,PROD045,WH001,5,783.6,2025-07-25,2025-07-23,Delivered
ORD002914,2025-04-27,CUST00934,PROD067,WH002,15,3462.75,2025-05-02,2025-04-30,Delivered
ORD002915,2024-06-30,CUST00658,PROD045,WH008,3,470.16,2024-07-03,2024-07-02,Delivered
ORD002916,2024-09-23,CUST00545,PROD047,WH009,3,1102.44,2024-09-30,2024-09-28,Delivered
ORD002917,2025-05-10,CUST00667,PROD049,WH003,4,817.92,2025-05-13,2025-05-14,Delayed
ORD002918,2024-05-25,CUST01520,PROD012,WH009,1,130.35,2024-05-31,2024-05-29,Delivered
ORD002919,2025-04-09,CUST01495,PROD085,WH009,2,531.9,2025-04-14,2025-04-14,Delivered
ORD002920,2024-04-14,CUST01472,PROD007,WH009,1,322.03,2024-04-19,2024-04-22,Delayed
ORD002921,2025-03-26,CUST00130,PROD083,WH008,15,842.25,2025-03-28,2025-03-28,Delivered
ORD002922,2025-04-13,CUST01613,PROD028,WH004,1,220.39,2025-04-20,2025-04-28,Delayed
ORD002923,2024-08-10,CUST01960,PROD084,WH010,10,87.5,2024-08-16,2024-08-19,Delayed
ORD002924,2024-01-30,CUST01181,PROD024,WH003,4,1510.88,2024-02-03,2024-02-03,Delivered
ORD002925,2025-08-03,CUST01957,PROD028,WH007,1,220.39,2025-08-09,2025-08-12,Delayed
ORD002926,2024-04-13,CUST01749,PROD055,WH006,1,336.19,2024-04-20,2024-04-18,Delivered
ORD002927,2025-08-22,CUST01133,PROD082,WH005,3,579.96,2025-08-24,2025-08-24,Delivered
ORD002928,2025-07-17,CUST01338,PROD031,WH003,10,1421.5,2025-07-20,2025-07-19,Delivered
ORD002929,2025-01-07,CUST00417,PROD032,WH010,15,5070.45,2025-01-14,2025-01-12,Delivered
ORD002930,2024-11-23,CUST00251,PROD040,WH005,3,1278.54,2024-11-29,2024-11-28,Delivered
ORD002931,2025-05-15,CUST01524,PROD083,WH008,5,280.75,2025-05-22,2025-05-20,Delivered
ORD002932,2025-05-19,CUST00507,PROD021,WH007,10,1127.8,2025-05-22,2025-05-21,Delivered
ORD002933,2024-01-21,CUST01183,PROD043,WH005,2,849.46,2024-01-27,2024-01-26,Delivered
ORD002934,2025-05-25,CUST01830,PROD092,WH002,2,207.36,2025-05-31,2025-05-31,Delivered
ORD002935,2025-04-02,CUST00383,PROD075,WH008,2,116.94,2025-04-08,2025-04-09,Delayed
ORD002936,2025-08-07,CUST00114,PROD057,WH002,4,1459.12,2025-08-10,2025-08-13,Delayed
ORD002937,2024-12-05,CUST01556,PROD086,WH010,2,482.02,2024-12-08,2024-12-07,Delivered
ORD002938,2025-06-23,CUST01005,PROD093,WH002,2,790.26,2025-06-28,2025-06-28,Delivered
ORD002939,2024-11-30,CUST00268,PROD075,WH009,2,116.94,2024-12-03,2024-12-07,Delayed
ORD002940,2024-06-01,CUST01625,PROD087,WH002,3,794.4,2024-06-03,2024-06-03,Delivered
ORD002941,2025-01-08,CUST00386,PROD094,WH001,1,413.47,2025-01-13,2025-01-11,Delivered
ORD002942,2024-06-26,CUST01002,PROD006,WH005,3,1481.7,2024-06-28,2024-06-26,Delivered
ORD002943,2025-09-13,CUST00716,PROD060,WH009,3,528.06,2025-09-20,2025-09-28,Delayed
ORD002944,2025-12-01,CUST01054,PROD089,WH006,5,1688.2,2025-12-04,2025-12-02,Delivered
ORD002945,2024-12-31,CUST01893,PROD031,WH009,5,710.75,2025-01-03,2025-01-02,Delivered
ORD002946,2024-03-03,CUST00619,PROD026,WH001,3,1023.87,2024-03-05,2024-03-04,Delivered
ORD002947,2024-08-29,CUST01752,PROD083,WH002,1,56.15,2024-09-03,2024-09-01,Delivered
ORD002948,2025-08-10,CUST00711,PROD015,WH008,1,279.41,2025-08-14,2025-08-14,Delivered
ORD002949,2024-06-15,CUST00047,PROD094,WH010,20,8269.4,2024-06-18,2024-06-18,Delivered
ORD002950,2024-06-01,CUST01596,PROD074,WH003,4,797.64,2024-06-08,,Cancelled
ORD002951,2025-08-23,CUST00621,PROD045,WH001,3,470.16,2025-08-30,2025-08-30,Delivered
ORD002952,2024-07-22,CUST00117,PROD036,WH009,20,9393.6,2024-07-27,2024-07-27,Delivered
ORD002953,2025-09-18,CUST00963,PROD001,WH010,10,283.9,2025-09-21,2025-09-20,Delivered
ORD002954,2024-03-25,CUST00191,PROD088,WH010,15,2489.7,2024-03-28,2024-03-27,Delivered
ORD002955,2025-09-15,CUST01297,PROD019,WH007,2,252.48,2025-09-17,2025-09-18,Delayed
ORD002956,2024-06-03,CUST00323,PROD020,WH002,10,3987.5,2024-06-10,2024-06-10,Delivered
ORD002957,2024-04-30,CUST00956,PROD090,WH008,15,4460.1,2024-05-07,2024-05-06,Delivered
ORD002958,2025-11-07,CUST01580,PROD007,WH002,10,3220.3,2025-11-10,2025-11-08,Delivered
ORD002959,2025-11-20,CUST00825,PROD015,WH002,15,4191.15,2025-11-22,2025-11-21,Delivered
ORD002960,2024-04-17,CUST01265,PROD024,WH001,2,755.44,2024-04-20,2024-04-20,Delivered
ORD002961,2024-02-02,CUST01521,PROD018,WH006,5,1280.45,2024-02-07,2024-02-05,Delivered
ORD002962,2025-06-25,CUST01530,PROD032,WH004,1,338.03,2025-06-30,2025-06-28,Delivered
ORD002963,2024-08-07,CUST00884,PROD038,WH010,1,288.16,2024-08-09,2024-08-13,Delayed
ORD002964,2025-01-24,CUST01353,PROD027,WH009,5,1666.6,2025-01-28,2025-01-29,Delayed
ORD002965,2024-07-02,CUST00213,PROD084,WH005,5,43.75,2024-07-07,2024-07-05,Delivered
ORD002966,2024-06-02,CUST00583,PROD023,WH002,3,1022.94,2024-06-06,2024-06-06,Delivered
ORD002967,2024-01-24,CUST01889,PROD088,WH007,1,165.98,2024-01-30,2024-02-02,Delayed
ORD002968,2024-12-11,CUST00308,PROD074,WH006,3,598.23,2024-12-13,2024-12-16,Delayed
ORD002969,2025-09-02,CUST01721,PROD049,WH003,3,613.44,2025-09-06,2025-09-06,Delivered
ORD002970,2025-08-28,CUST01478,PROD090,WH006,1,297.34,2025-08-31,2025-08-30,Delivered
ORD002971,2025-01-24,CUST01466,PROD095,WH001,2,690.06,2025-01-26,2025-01-26,Delivered
ORD002972,2025-11-13,CUST01596,PROD077,WH006,2,278.58,2025-11-19,2025-11-19,Delivered
ORD002973,2025-12-12,CUST00469,PROD064,WH001,2,54.3,2025-12-18,2025-12-18,Delivered
ORD002974,2025-04-09,CUST00869,PROD019,WH005,1,126.24,2025-04-11,2025-04-11,Delivered
ORD002975,2025-01-02,CUST00794,PROD042,WH009,4,402.96,2025-01-08,2025-01-07,Delivered
ORD002976,2024-11-10,CUST01929,PROD028,WH001,2,440.78,2024-11-13,2024-11-12,Delivered
ORD002977,2024-03-17,CUST00289,PROD100,WH003,15,7614.0,2024-03-24,2024-03-24,Delivered
ORD002978,2025-05-08,CUST01258,PROD055,WH002,10,3361.9,2025-05-10,2025-05-16,Delayed
ORD002979,2024-06-14,CUST00570,PROD030,WH009,3,70.65,2024-06-19,2024-06-18,Delivered
ORD002980,2024-03-02,CUST00908,PROD077,WH010,5,696.45,2024-03-05,2024-03-05,Delivered
