return_id,order_id,product_id,return_date,return_reason,return_cost
RET002012,ORD020945,PROD079,2025-10-05,Customer Changed Mind,83.67
RET002013,ORD020972,PROD022,2025-02-05,Wrong Item,140.17
RET002014,ORD020978,PROD074,2025-10-16,Quality Issue,16.2
RET002015,ORD020986,PROD079,2024-10-24,Quality Issue,63.39
RET002016,ORD020990,PROD044,2025-10-06,Customer Changed Mind,104.05
RET002017,ORD020991,PROD015,2025-04-19,Quality Issue,60.89
RET002018,ORD020995,PROD017,2024-11-12,Damaged Item,73.73
RET002019,ORD021012,PROD031,2025-01-09,Quality Issue,21.32
RET002020,ORD021025,PROD094,2024-06-25,Late Delivery,105.36
RET002021,ORD021030,PROD071,2025-08-15,Damaged Item,75.95
RET002022,ORD021097,PROD090,2024-04-04,Damaged Item,76.92
RET002023,ORD021101,PROD058,2025-08-27,Late Delivery,129.43
RET002024,ORD021112,PROD077,2025-05-29,Customer Changed Mind,40.89
RET002025,ORD021113,PROD019,2025-08-13,Wrong Item,63.62
RET002026,ORD021119,PROD042,2024-11-24,Late Delivery,123.87
RET002027,ORD021133,PROD004,2024-03-22,Customer Changed Mind,57.89
RET002028,ORD021145,PROD100,2025-08-08,Damaged Item,10.15
RET002029,ORD021149,PROD080,2025-01-23,Customer Changed Mind,69.98
RET002030,ORD021161,PROD038,2025-10-26,Late Delivery,123.24
RET002031,ORD021170,PROD090,2025-03-16,Customer Changed Mind,57.41
RET002032,ORD021174,PROD098,2024-11-14,Damaged Item,71.01
RET002033,ORD021184,PROD005,2024-10-20,Wrong Item,130.26
RET002034,ORD021194,PROD011,2025-01-17,Wrong Item,78.73
RET002035,ORD021204,PROD047,2025-12-30,Damaged Item,73.69
RET002036,ORD021208,PROD032,2024-05-27,Damaged Item,100.09
RET002037,ORD021240,PROD094,2025-04-22,Damaged Item,147.09
RET002038,ORD021244,PROD087,2024-12-15,Customer Changed Mind,33.82
RET002039,ORD021249,PROD023,2024-06-19,Quality Issue,37.46
RET002040,ORD021250,PROD052,2024-12-28,Customer Changed Mind,18.13
RET002041,ORD021259,PROD025,2024-06-27,Quality Issue,13.45
RET002042,ORD021264,PROD073,2024-12-12,Damaged Item,32.22
RET002043,ORD021269,PROD025,2024-03-28,Quality Issue,60.19
RET002044,ORD021277,PROD051,2024-08-04,Customer Changed Mind,111.04
RET002045,ORD021315,PROD059,2025-02-27,Damaged Item,20.7
RET002046,ORD021333,PROD085,2025-03-03,Damaged Item,64.1
RET002047,ORD021334,PROD081,2024-05-04,Customer Changed Mind,59.84
RET002048,ORD021340,PROD046,2024-07-13,Customer Changed Mind,37.05
RET002049,ORD021343,PROD091,2025-10-23,Wrong Item,101.25
RET002050,ORD021347,PROD017,2025-04-26,Late Delivery,36.2
RET002051,ORD021358,PROD001,2024-01-12,Damaged Item,138.69
RET002052,ORD021359,PROD095,2024-03-19,Quality Issue,120.35
RET002053,ORD021379,PROD082,2024-02-22,Quality Issue,119.42
RET002054,ORD021394,PROD082,2025-04-27,Late Delivery,66.71
RET002055,ORD021409,PROD028,2025-11-01,Customer Changed Mind,107.82
RET002056,ORD021433,PROD001,2026-01-10,Customer Changed Mind,113.22
RET002057,ORD021449,PROD056,2025-12-08,Customer Changed Mind,39.76
RET002058,ORD021455,PROD027,2024-05-10,Damaged Item,26.3
RET002059,ORD021458,PROD002,2025-05-10,Wrong Item,49.13
RET002060,ORD021465,PROD026,2025-05-19,Quality Issue,71.1
RET002061,ORD021468,PROD058,2024-07-03,Quality Issue,115.46
RET002062,ORD021482,PROD029,2025-08-01,Customer Changed Mind,39.29
RET002063,ORD021497,PROD077,2025-01-06,Late Delivery,113.34
RET002064,ORD021499,PROD017,2025-09-25,Quality Issue,95.46
RET002065,ORD021504,PROD016,2024-03-27,Customer Changed Mind,123.76
RET002066,ORD021516,PROD071,2024-07-16,Wrong Item,114.87
RET002067,ORD021521,PROD082,2025-08-27,Wrong Item,45.19
RET002068,ORD021522,PROD074,2024-07-28,Customer Changed Mind,59.41
RET002069,ORD021534,PROD043,2024-02-07,Customer Changed Mind,24.81
RET002070,ORD021542,PROD098,2025-05-30,Damaged Item,116.37
RET002071,ORD021555,PROD043,2025-05-30,Wrong Item,56.07
RET002072,ORD021569,PROD067,2024-11-09,Wrong Item,52.62
RET002073,ORD021575,PROD080,2024-06-11,Quality Issue,36.99
RET002074,ORD021585,PROD009,2025-11-19,Wrong Item,140.67
RET002075,ORD021595,PROD021,2025-09-21,Customer Changed Mind,86.4
RET002076,ORD021596,PROD081,2024-03-06,Damaged Item,84.9
RET002077,ORD021624,PROD017,2024-09-29,Customer Changed Mind,23.24
RET002078,ORD021625,PROD010,2025-05-07,Late Delivery,46.08
RET002079,ORD021630,PROD034,2024-10-23,Wrong Item,94.08
RET002080,ORD021631,PROD089,2025-12-22,Wrong Item,139.74
RET002081,ORD021646,PROD025,2025-02-13,Late Delivery,113.11
RET002082,ORD021664,PROD006,2024-02-16,Wrong Item,106.83
RET002083,ORD021687,PROD086,2024-12-03,Wrong Item,35.14
RET002084,ORD021693,PROD079,2024-03-22,Late Delivery,38.84
RET002085,ORD021706,PROD083,2025-04-08,Customer Changed Mind,24.87
RET002086,ORD021710,PROD019,2025-10-31,Customer Changed Mind,90.13
RET002087,ORD021743,PROD099,2024-09-08,Quality Issue,114.27
RET002088,ORD021764,PROD097,2025-08-18,Late Delivery,77.58
RET002089,ORD021772,PROD020,2024-02-07,Customer Changed Mind,110.87
RET002090,ORD021776,PROD072,2024-10-30,Customer Changed Mind,127.51
RET002091,ORD021780,PROD010,2025-01-30,Damaged Item,13.77
RET002092,ORD021781,PROD011,2024-01-30,Customer Changed Mind,33.1
RET002093,ORD021814,PROD064,2025-02-05,Wrong Item,136.12
RET002094,ORD021820,PROD001,2024-04-01,Customer Changed Mind,120.8
RET002095,ORD021822,PROD055,2024-07-27,Quality Issue,30.96
RET002096,ORD021823,PROD048,2024-04-08,Damaged Item,64.82
RET002097,ORD021827,PROD037,2025-02-08,Quality Issue,70.87
RET002098,ORD021831,PROD098,2025-11-03,Damaged Item,128.17
RET002099,ORD021859,PROD077,2025-05-13,Quality Issue,120.29
RET002100,ORD021906,PROD076,2024-04-14,Damaged Item,109.31
RET002101,ORD021912,PROD086,2024-09-20,Damaged Item,12.98
RET002102,ORD021931,PROD082,2025-09-14,Customer Changed Mind,134.5
RET002103,ORD021936,PROD070,2025-09-09,Customer Changed Mind,87.28
RET002104,ORD021945,PROD037,2024-09-27,Damaged Item,42.38
RET002105,ORD021953,PROD026,2025-07-08,Wrong Item,104.81
RET002106,ORD021958,PROD009,2025-04-27,Damaged Item,104.63
RET002107,ORD021959,PROD023,2025-10-19,Quality Issue,48.87
RET002108,ORD021965,PROD037,2025-07-11,Late Delivery,37.99
RET002109,ORD021971,PROD063,2025-06-15,Quality Issue,19.65
RET002110,ORD021977,PROD011,2024-11-08,Damaged Item,17.83
RET002111,ORD021990,PROD084,2024-11-24,Quality Issue,118.54
RET002112,ORD022017,PROD085,2025-10-31,Customer Changed Mind,11.15
RET002113,ORD022018,PROD089,2024-01-30,Customer Changed Mind,138.35
RET002114,ORD022055,PROD065,2024-12-16,Customer Changed Mind,83.93
RET002115,ORD022058,PROD016,2025-06-14,Damaged Item,132.54
RET002116,ORD022097,PROD028,2025-06-16,Quality Issue,109.42
RET002117,ORD022109,PROD059,2025-03-25,Damaged Item,32.3
RET002118,ORD022112,PROD089,2025-10-23,Quality Issue,59.86
RET002119,ORD022113,PROD097,2025-01-24,Customer Changed Mind,143.71
RET002120,ORD022122,PROD033,2024-07-25,Late Delivery,59.76
RET002121,ORD022149,PROD028,2025-08-28,Wrong Item,146.81
RET002122,ORD022152,PROD001,2025-03-01,Damaged Item,43.96
RET002123,ORD022178,PROD052,2025-11-15,Late Delivery,40.47
RET002124,ORD022216,PROD099,2024-05-24,Quality Issue,59.73
RET002125,ORD022239,PROD090,2024-11-15,Late Delivery,133.11
RET002126,ORD022246,PROD031,2024-05-12,Customer Changed Mind,147.46
RET002127,ORD022261,PROD045,2024-12-17,Customer Changed Mind,139.97
RET002128,ORD022296,PROD061,2025-09-15,Quality Issue,27.28
RET002129,ORD022305,PROD013,2025-07-31,Damaged Item,22.94
RET002130,ORD022308,PROD005,2025-08-31,Quality Issue,72.1
RET002131,ORD022328,PROD099,2025-09-05,Quality Issue,31.8
RET002132,ORD022337,PROD081,2024-01-21,Damaged Item,67.51
RET002133,ORD022348,PROD073,2025-12-20,Damaged Item,114.48
RET002134,ORD022356,PROD081,2024-08-08,Wrong Item,13.72
RET002135,ORD022359,PROD023,2025-12-24,Late Delivery,130.39
RET002136,ORD022378,PROD002,2025-09-29,Quality Issue,142.08
RET002137,ORD022382,PROD008,2025-08-13,Wrong Item,95.99
RET002138,ORD022390,PROD068,2025-05-12,Damaged Item,73.01
RET002139,ORD022397,PROD077,2025-07-30,Quality Issue,91.55
RET002140,ORD022398,PROD077,2024-01-16,Quality Issue,36.71
RET002141,ORD022404,PROD019,2025-06-09,Damaged Item,48.61
RET002142,ORD022408,PROD060,2025-08-23,Damaged Item,27.62
RET002143,ORD022418,PROD029,2024-05-13,Quality Issue,113.12
RET002144,ORD022422,PROD079,2025-09-23,Wrong Item,104.04
RET002145,ORD022428,PROD041,2024-06-14,Damaged Item,11.16
RET002146,ORD022436,PROD063,2024-05-17,Wrong Item,91.37
RET002147,ORD022446,PROD005,2025-12-12,Damaged Item,107.86
RET002148,ORD022447,PROD063,2024-06-28,Customer Changed Mind,83.72
RET002149,ORD022465,PROD026,2025-12-28,Quality Issue,85.92
RET002150,ORD022477,PROD010,2024-07-22,Wrong Item,62.65
RET002151,ORD022485,PROD020,2024-12-29,Damaged Item,130.97
RET002152,ORD022493,PROD087,2025-08-17,Wrong Item,22.57
RET002153,ORD022500,PROD096,2025-07-21,Wrong Item,105.84
RET002154,ORD022514,PROD093,2025-10-07,Wrong Item,25.23
RET002155,ORD022529,PROD067,2024-12-22,Late Delivery,21.02
RET002156,ORD022532,PROD081,2024-03-11,Quality Issue,138.87
RET002157,ORD022538,PROD061,2024-09-03,Wrong Item,83.62
RET002158,ORD022547,PROD024,2025-02-10,Damaged Item,97.37
RET002159,ORD022585,PROD018,2024-08-28,Late Delivery,118.4
RET002160,ORD022589,PROD073,2024-02-18,Damaged Item,123.0
RET002161,ORD022593,PROD039,2024-06-28,Quality Issue,20.77
RET002162,ORD022607,PROD002,2025-11-12,Customer Changed Mind,39.05
RET002163,ORD022609,PROD037,2024-04-02,Damaged Item,116.32
RET002164,ORD022617,PROD030,2025-10-12,Customer Changed Mind,107.47
RET002165,ORD022622,PROD081,2024-12-24,Customer Changed Mind,34.61
RET002166,ORD022626,PROD097,2024-03-26,Damaged Item,57.0
RET002167,ORD022642,PROD086,2024-03-03,Customer Changed Mind,125.49
RET002168,ORD022659,PROD087,2025-04-05,Damaged Item,102.8
RET002169,ORD022682,PROD058,2025-09-10,Damaged Item,115.28
RET002170,ORD022686,PROD074,2024-06-03,Late Delivery,105.52
RET002171,ORD022688,PROD077,2025-04-28,Customer Changed Mind,135.02
RET002172,ORD022690,PROD100,2024-07-05,Damaged Item,77.98
RET002173,ORD022692,PROD063,2024-02-17,Damaged Item,33.51
RET002174,ORD022718,PROD049,2025-01-30,Damaged Item,107.79
RET002175,ORD022720,PROD029,2024-04-30,Wrong Item,46.37
RET002176,ORD022722,PROD021,2025-08-17,Quality Issue,137.91
RET002177,ORD022725,PROD040,2024-02-21,Quality Issue,56.46
RET002178,ORD022729,PROD100,2025-03-27,Customer Changed Mind,19.09
RET002179,ORD022737,PROD074,2024-12-13,Customer Changed Mind,34.16
RET002180,ORD022747,PROD029,2024-03-01,Wrong Item,147.17
RET002181,ORD022751,PROD057,2025-01-28,Late Delivery,80.02
RET002182,ORD022765,PROD011,2024-12-05,Quality Issue,117.66
RET002183,ORD022781,PROD087,2025-07-19,Wrong Item,114.44
RET002184,ORD022783,PROD059,2024-01-25,Damaged Item,41.62
RET002185,ORD022788,PROD059,2024-02-12,Wrong Item,149.2
RET002186,ORD022796,PROD085,2024-10-30,Wrong Item,59.49
RET002187,ORD022811,PROD065,2024-01-15,Wrong Item,107.08
RET002188,ORD022821,PROD003,2024-06-01,Damaged Item,95.71
RET002189,ORD022829,PROD092,2025-05-23,Damaged Item,33.07
RET002190,ORD022841,PROD040,2024-04-15,Quality Issue,99.4
RET002191,ORD022848,PROD065,2025-04-22,Damaged Item,43.9
RET002192,ORD022856,PROD086,2025-03-01,Customer Changed Mind,65.67
RET002193,ORD022865,PROD037,2025-06-01,Quality Issue,59.04
RET002194,ORD022868,PROD097,2025-11-30,Quality Issue,60.93
RET002195,ORD022877,PROD050,2025-04-15,Customer Changed Mind,57.8
RET002196,ORD022886,PROD002,2024-08-04,Wrong Item,131.76
RET002197,ORD022893,PROD086,2024-08-08,Quality Issue,98.66
RET002198,ORD022931,PROD014,2025-09-07,Late Delivery,148.77
RET002199,ORD022935,PROD008,2025-08-20,Wrong Item,132.25
RET002200,ORD022958,PROD065,2024-02-28,Damaged Item,131.62
RET002201,ORD022966,PROD088,2025-11-27,Wrong Item,29.02
RET002202,ORD022968,PROD091,2024-12-31,Customer Changed Mind,98.23
RET002203,ORD022988,PROD054,2025-09-20,Quality Issue,103.03
RET002204,ORD022990,PROD040,2025-07-16,Damaged Item,46.73
RET002205,ORD023001,PROD087,2024-06-16,Quality Issue,68.1
RET002206,ORD023011,PROD092,2025-09-18,Late Delivery,137.0
RET002207,ORD023014,PROD020,2025-11-24,Customer Changed Mind,109.62
RET002208,ORD023026,PROD043,2024-07-09,Wrong Item,25.17
RET002209,ORD023048,PROD020,2024-09-22,Damaged Item,128.64
RET002210,ORD023093,PROD033,2024-11-22,Late Delivery,75.09
RET002211,ORD023131,PROD070,2024-11-14,Damaged Item,79.42
RET002212,ORD023136,PROD075,2024-10-08,Wrong Item,28.45
RET002213,ORD023154,PROD026,2024-09-21,Wrong Item,57.15
RET002214,ORD023160,PROD030,2024-09-16,Damaged Item,131.55
RET002215,ORD023162,PROD100,2025-03-26,Customer Changed Mind,115.46
RET002216,ORD023172,PROD006,2025-01-12,Late Delivery,34.21
RET002217,ORD023174,PROD068,2025-10-26,Wrong Item,22.4
RET002218,ORD023178,PROD062,2025-03-12,Quality Issue,127.79
RET002219,ORD023181,PROD082,2025-03-29,Late Delivery,71.58
RET002220,ORD023198,PROD091,2024-07-02,Quality Issue,108.77
RET002221,ORD023214,PROD089,2024-04-11,Customer Changed Mind,57.22
RET002222,ORD023224,PROD027,2024-07-13,Damaged Item,16.8
RET002223,ORD023230,PROD080,2024-08-30,Wrong Item,110.98
RET002224,ORD023231,PROD100,2024-10-20,Late Delivery,88.57
RET002225,ORD023250,PROD045,2025-01-15,Late Delivery,13.34
RET002226,ORD023251,PROD013,2024-05-09,Quality Issue,121.17
RET002227,ORD023254,PROD085,2025-05-28,Damaged Item,86.92
RET002228,ORD023273,PROD079,2025-07-10,Wrong Item,72.29
RET002229,ORD023274,PROD031,2025-05-07,Quality Issue,58.01
RET002230,ORD023289,PROD067,2025-02-20,Quality Issue,56.6
RET002231,ORD023303,PROD050,2024-06-27,Wrong Item,132.84
RET002232,ORD023309,PROD063,2025-01-01,Wrong Item,80.61
RET002233,ORD023312,PROD034,2025-06-26,Quality Issue,108.81
RET002234,ORD023324,PROD056,2024-03-17,Wrong Item,51.51
RET002235,ORD023329,PROD041,2025-04-05,Late Delivery,131.86
RET002236,ORD023368,PROD066,2025-12-13,Wrong Item,17.24
RET002237,ORD023438,PROD006,2025-05-21,Damaged Item,53.48
RET002238,ORD023439,PROD033,2024-06-26,Damaged Item,43.21
RET002239,ORD023452,PROD040,2024-08-29,Wrong Item,69.99
RET002240,ORD023461,PROD080,2025-04-13,Damaged Item,111.06
RET002241,ORD023501,PROD044,2025-07-03,Customer Changed Mind,107.03
RET002242,ORD023502,PROD060,2024-07-08,Late Delivery,15.85
RET002243,ORD023510,PROD093,2025-02-11,Damaged Item,24.36
RET002244,ORD023516,PROD022,2025-04-08,Quality Issue,99.35
RET002245,ORD023542,PROD057,2024-06-27,Wrong Item,58.02
RET002246,ORD023558,PROD056,2025-11-09,Damaged Item,72.76
RET002247,ORD023580,PROD029,2024-09-25,Customer Changed Mind,145.74
RET002248,ORD023585,PROD069,2024-05-22,Damaged Item,107.92
RET002249,ORD023588,PROD064,2024-06-22,Wrong Item,56.39
RET002250,ORD023591,PROD029,2024-07-17,Damaged Item,59.02
RET002251,ORD023602,PROD099,2024-02-22,Wrong Item,149.22
RET002252,ORD023605,PROD055,2025-09-26,Customer Changed Mind,141.63
RET002253,ORD023608,PROD067,2025-01-20,Quality Issue,89.03
RET002254,ORD023609,PROD063,2025-02-07,Quality Issue,122.81
RET002255,ORD023612,PROD059,2024-05-21,Damaged Item,20.27
RET002256,ORD023618,PROD055,2025-02-23,Wrong Item,131.57
RET002257,ORD023635,PROD024,2025-01-12,Late Delivery,131.37
RET002258,ORD023661,PROD034,2025-01-28,Damaged Item,142.5
RET002259,ORD023668,PROD037,2025-02-01,Wrong Item,14.82
RET002260,ORD023674,PROD098,2025-09-14,Damaged Item,102.7
RET002261,ORD023695,PROD015,2025-06-09,Wrong Item,141.63
RET002262,ORD023700,PROD002,2025-01-29,Late Delivery,91.7
RET002263,ORD023720,PROD037,2025-12-18,Quality Issue,31.3
RET002264,ORD023727,PROD008,2025-06-10,Quality Issue,46.22
RET002265,ORD023739,PROD088,2025-10-14,Customer Changed Mind,121.14
RET002266,ORD023740,PROD002,2025-04-02,Wrong Item,138.87
RET002267,ORD023757,PROD080,2024-12-15,Late Delivery,46.42
RET002268,ORD023770,PROD095,2024-01-30,Damaged Item,87.69
RET002269,ORD023785,PROD052,2024-08-27,Wrong Item,102.91
RET002270,ORD023802,PROD039,2024-03-01,Late Delivery,12.77
RET002271,ORD023805,PROD017,2025-06-29,Customer Changed Mind,119.97
RET002272,ORD023815,PROD023,2025-04-15,Quality Issue,63.1
RET002273,ORD023824,PROD049,2024-10-07,Quality Issue,67.42
RET002274,ORD023850,PROD092,2024-04-21,Damaged Item,48.81
RET002275,ORD023858,PROD054,2025-10-31,Wrong Item,100.9
RET002276,ORD023882,PROD082,2025-03-28,Customer Changed Mind,108.87
RET002277,ORD023891,PROD086,2025-08-22,Damaged Item,114.65
RET002278,ORD023904,PROD042,2024-08-10,Quality Issue,133.84
RET002279,ORD023907,PROD078,2025-11-10,Damaged Item,105.41
RET002280,ORD023908,PROD075,2025-03-21,Damaged Item,46.57
RET002281,ORD023916,PROD016,2025-01-19,Customer Changed Mind,128.98
RET002282,ORD023921,PROD036,2024-05-16,Damaged Item,13.31
RET002283,ORD023937,PROD036,2025-04-02,Customer Changed Mind,107.32
RET002284,ORD023940,PROD010,2024-02-17,Late Delivery,108.52
RET002285,ORD023943,PROD067,2024-06-05,Wrong Item,126.44
RET002286,ORD023957,PROD068,2025-02-18,Wrong Item,75.81
RET002287,ORD023971,PROD074,2024-04-29,Wrong Item,41.51
RET002288,ORD023975,PROD001,2024-12-07,Quality Issue,99.07
RET002289,ORD023982,PROD097,2026-01-02,Quality Issue,15.61
RET002290,ORD023983,PROD098,2024-04-21,Customer Changed Mind,77.78
RET002291,ORD023987,PROD014,2024-06-27,Late Delivery,67.04
RET002292,ORD023992,PROD020,2025-07-25,Quality Issue,115.17
RET002293,ORD023997,PROD032,2025-03-24,Damaged Item,110.57
RET002294,ORD024006,PROD033,2025-11-25,Quality Issue,98.35
RET002295,ORD024020,PROD001,2024-03-05,Customer Changed Mind,76.07
RET002296,ORD024029,PROD070,2024-03-23,Customer Changed Mind,66.88
RET002297,ORD024053,PROD022,2025-02-15,Quality Issue,73.24
RET002298,ORD024058,PROD011,2024-06-23,Damaged Item,137.43
RET002299,ORD024072,PROD051,2025-06-21,Quality Issue,82.1
RET002300,ORD024080,PROD011,2024-02-03,Wrong Item,34.44
RET002301,ORD024085,PROD022,2025-07-16,Damaged Item,130.15
RET002302,ORD024087,PROD092,2024-09-30,Wrong Item,102.03
RET002303,ORD024089,PROD070,2024-11-12,Quality Issue,33.13
RET002304,ORD024090,PROD073,2025-06-07,Quality Issue,111.29
RET002305,ORD024100,PROD007,2024-12-30,Customer Changed Mind,92.67
RET002306,ORD024111,PROD078,2024-06-11,Customer Changed Mind,81.0
RET002307,ORD024114,PROD091,2025-10-25,Quality Issue,111.72
RET002308,ORD024119,PROD008,2025-07-08,Quality Issue,32.05
RET002309,ORD024125,PROD085,2025-06-28,Customer Changed Mind,83.19
RET002310,ORD024126,PROD034,2024-09-11,Customer Changed Mind,148.77
RET002311,ORD024130,PROD014,2025-11-30,Quality Issue,81.33
RET002312,ORD024137,PROD083,2025-11-08,Wrong Item,133.81
RET002313,ORD024143,PROD005,2024-12-13,Late Delivery,45.04
RET002314,ORD024166,PROD085,2024-11-09,Quality Issue,149.68
RET002315,ORD024177,PROD027,2024-02-10,Customer Changed Mind,80.04
RET002316,ORD024182,PROD023,2025-07-01,Damaged Item,78.66
RET002317,ORD024186,PROD078,2025-08-10,Customer Changed Mind,96.5
RET002318,ORD024196,PROD032,2025-04-24,Late Delivery,16.73
RET002319,ORD024198,PROD055,2025-12-11,Customer Changed Mind,125.08
RET002320,ORD024199,PROD004,2024-07-11,Customer Changed Mind,96.44
RET002321,ORD024208,PROD050,2025-08-18,Quality Issue,144.89
RET002322,ORD024211,PROD098,2025-07-08,Customer Changed Mind,101.88
RET002323,ORD024213,PROD043,2024-01-18,Quality Issue,31.55
RET002324,ORD024224,PROD009,2025-12-11,Quality Issue,140.24
RET002325,ORD024231,PROD040,2025-10-09,Wrong Item,78.48
RET002326,ORD024237,PROD082,2025-09-06,Quality Issue,103.59
RET002327,ORD024239,PROD059,2024-12-01,Quality Issue,72.47
RET002328,ORD024252,PROD022,2024-09-07,Damaged Item,16.7
RET002329,ORD024257,PROD029,2024-02-18,Damaged Item,103.12
RET002330,ORD024272,PROD033,2025-05-22,Late Delivery,20.58
RET002331,ORD024278,PROD077,2025-03-25,Damaged Item,118.94
RET002332,ORD024287,PROD096,2025-09-16,Damaged Item,63.11
RET002333,ORD024341,PROD026,2024-11-24,Customer Changed Mind,128.73
RET002334,ORD024352,PROD062,2025-07-19,Wrong Item,28.2
RET002335,ORD024358,PROD008,2024-03-15,Damaged Item,77.91
RET002336,ORD024359,PROD010,2025-11-02,Late Delivery,105.33
RET002337,ORD024367,PROD055,2024-06-06,Damaged Item,66.04
RET002338,ORD024371,PROD019,2025-08-11,Late Delivery,71.49
RET002339,ORD024389,PROD072,2024-02-24,Damaged Item,28.57
RET002340,ORD024401,PROD028,2025-12-05,Damaged Item,138.37
RET002341,ORD024406,PROD073,2024-05-24,Customer Changed Mind,143.33
RET002342,ORD024418,PROD096,2025-07-05,Damaged Item,32.51
RET002343,ORD024422,PROD066,2025-04-12,Quality Issue,82.02
RET002344,ORD024423,PROD087,2025-03-17,Customer Changed Mind,81.28
RET002345,ORD024425,PROD057,2024-02-28,Wrong Item,104.88
RET002346,ORD024428,PROD032,2025-11-19,Customer Changed Mind,85.55
RET002347,ORD024446,PROD032,2026-01-11,Customer Changed Mind,97.81
RET002348,ORD024450,PROD025,2024-07-25,Wrong Item,104.42
RET002349,ORD024461,PROD029,2025-12-23,Late Delivery,40.93
RET002350,ORD024468,PROD059,2024-09-07,Damaged Item,79.96
RET002351,ORD024474,PROD022,2024-04-18,Customer Changed Mind,115.13
RET002352,ORD024476,PROD002,2025-08-07,Customer Changed Mind,143.5
RET002353,ORD024498,PROD049,2024-02-08,Wrong Item,144.44
RET002354,ORD024504,PROD057,2024-09-08,Customer Changed Mind,145.11
RET002355,ORD024536,PROD064,2025-08-04,Quality Issue,131.87
RET002356,ORD024549,PROD085,2025-05-09,Late Delivery,19.5
RET002357,ORD024551,PROD055,2024-12-07,Quality Issue,59.64
RET002358,ORD024561,PROD019,2025-06-26,Late Delivery,21.42
RET002359,ORD024562,PROD083,2024-06-08,Customer Changed Mind,40.27
RET002360,ORD024567,PROD039,2025-03-24,Quality Issue,56.4
RET002361,ORD024569,PROD072,2024-04-12,Late Delivery,86.66
RET002362,ORD024576,PROD062,2024-02-27,Customer Changed Mind,18.85
RET002363,ORD024587,PROD084,2024-02-21,Wrong Item,117.49
RET002364,ORD024609,PROD024,2025-06-05,Quality Issue,59.43
RET002365,ORD024634,PROD100,2024-02-06,Customer Changed Mind,81.02
RET002366,ORD024635,PROD031,2024-11-10,Damaged Item,68.75
RET002367,ORD024638,PROD041,2024-09-07,Quality Issue,38.47
RET002368,ORD024640,PROD023,2024-03-31,Customer Changed Mind,107.89
RET002369,ORD024651,PROD047,2024-02-14,Wrong Item,85.92
RET002370,ORD024657,PROD024,2025-12-31,Wrong Item,106.59
RET002371,ORD024663,PROD026,2024-04-26,Quality Issue,52.36
RET002372,ORD024669,PROD062,2025-10-09,Customer Changed Mind,119.4
RET002373,ORD024671,PROD049,2024-11-17,Late Delivery,117.65
RET002374,ORD024672,PROD039,2025-04-18,Late Delivery,133.08
RET002375,ORD024679,PROD003,2024-04-15,Late Delivery,45.3
RET002376,ORD024700,PROD010,2025-06-20,Quality Issue,143.23
RET002377,ORD024702,PROD027,2024-12-02,Customer Changed Mind,79.26
RET002378,ORD024709,PROD096,2024-02-10,Customer Changed Mind,88.83
RET002379,ORD024721,PROD012,2026-01-06,Wrong Item,10.98
RET002380,ORD024728,PROD082,2025-12-03,Wrong Item,16.18
RET002381,ORD024732,PROD094,2024-09-06,Damaged Item,126.28
RET002382,ORD024736,PROD014,2025-10-04,Wrong Item,55.25
RET002383,ORD024754,PROD059,2025-05-20,Customer Changed Mind,125.6
RET002384,ORD024759,PROD099,2025-04-13,Damaged Item,63.59
RET002385,ORD024766,PROD088,2024-08-04,Damaged Item,83.52
RET002386,ORD024771,PROD078,2024-12-26,Damaged Item,39.92
RET002387,ORD024772,PROD096,2024-09-06,Damaged Item,103.69
RET002388,ORD024773,PROD031,2024-10-15,Quality Issue,19.23
RET002389,ORD024775,PROD018,2025-04-22,Quality Issue,146.96
RET002390,ORD024785,PROD024,2025-11-24,Damaged Item,84.65
RET002391,ORD024795,PROD034,2025-03-06,Wrong Item,96.44
RET002392,ORD024819,PROD100,2024-09-06,Customer Changed Mind,107.81
RET002393,ORD024830,PROD066,2024-11-11,Wrong Item,111.94
RET002394,ORD024840,PROD047,2024-12-24,Damaged Item,71.7
RET002395,ORD024845,PROD029,2024-03-30,Late Delivery,90.49
RET002396,ORD024899,PROD013,2024-05-04,Late Delivery,88.76
RET002397,ORD024927,PROD006,2024-12-29,Damaged Item,53.02
RET002398,ORD024932,PROD100,2024-01-21,Customer Changed Mind,77.88
RET002399,ORD024940,PROD040,2024-11-08,Customer Changed Mind,43.17
RET002400,ORD024955,PROD080,2025-01-03,Quality Issue,47.98
RET002401,ORD024971,PROD084,2024-08-13,Wrong Item,90.6
RET002402,ORD024972,PROD027,2025-08-05,Customer Changed Mind,43.13
RET002403,ORD024976,PROD062,2025-10-05,Customer Changed Mind,103.23
RET002404,ORD024979,PROD026,2024-07-15,Customer Changed Mind,124.41
RET002405,ORD024998,PROD060,2024-06-23,Customer Changed Mind,32.66
