inventory_id,date_key,product_id,warehouse_id,opening_stock,closing_stock,reorder_point,stockout_flag
INV0006756,20240730,PROD020,WH006,464,0,357,True
INV0006757,20240730,PROD016,WH006,616,214,113,False
INV0006758,20240730,PROD095,WH006,415,361,360,False
INV0006759,20240730,PROD069,WH006,1225,1205,205,False
INV0006760,20240730,PROD008,WH006,853,444,263,False
INV0006761,20240730,PROD044,WH007,1165,793,234,False
INV0006762,20240730,PROD035,WH007,1229,1019,137,False
INV0006763,20240730,PROD002,WH007,325,221,121,False
INV0006764,20240730,PROD018,WH007,1183,798,113,False
INV0006765,20240730,PROD087,WH007,1454,1338,170,False
INV0006766,20240730,PROD011,WH007,1490,1448,271,False
INV0006767,20240730,PROD095,WH007,1394,1110,260,False
INV0006768,20240730,PROD099,WH007,783,683,145,False
INV0006769,20240730,PROD055,WH007,639,494,147,False
INV0006770,20240730,PROD059,WH007,95,0,326,True
INV0006771,20240730,PROD081,WH008,164,0,133,True
INV0006772,20240730,PROD045,WH008,916,678,154,False
INV0006773,20240730,PROD074,WH008,476,436,381,False
INV0006774,20240730,PROD011,WH008,202,0,297,True
INV0006775,20240730,PROD022,WH008,1322,836,331,False
INV0006776,20240730,PROD078,WH008,576,473,368,False
INV0006777,20240730,PROD059,WH008,941,791,351,False
INV0006778,20240730,PROD082,WH008,436,30,195,True
INV0006779,20240730,PROD034,WH008,669,572,268,False
INV0006780,20240730,PROD057,WH008,1174,701,342,False
INV0006781,20240730,PROD037,WH009,1338,885,398,False
INV0006782,20240730,PROD028,WH009,60,0,233,True
INV0006783,20240730,PROD034,WH009,808,791,168,False
INV0006784,20240730,PROD083,WH009,195,36,256,True
INV0006785,20240730,PROD098,WH009,629,300,376,True
INV0006786,20240730,PROD069,WH009,845,763,313,False
INV0006787,20240730,PROD081,WH009,1195,759,309,False
INV0006788,20240730,PROD044,WH009,438,216,128,False
INV0006789,20240730,PROD091,WH009,239,192,103,False
INV0006790,20240730,PROD029,WH009,263,0,284,True
INV0006791,20240730,PROD092,WH010,407,0,220,True
INV0006792,20240730,PROD016,WH010,665,333,207,False
INV0006793,20240730,PROD048,WH010,90,0,313,True
INV0006794,20240730,PROD083,WH010,1330,891,246,False
INV0006795,20240730,PROD069,WH010,935,639,366,False
INV0006796,20240730,PROD004,WH010,1080,851,394,False
INV0006797,20240730,PROD008,WH010,406,62,395,True
INV0006798,20240730,PROD100,WH010,1377,1321,222,False
INV0006799,20240730,PROD070,WH010,1159,774,219,False
INV0006800,20240730,PROD047,WH010,180,0,322,True
INV0006801,20240304,PROD013,WH001,1334,1101,151,False
INV0006802,20240304,PROD087,WH001,664,482,213,False
INV0006803,20240304,PROD043,WH001,1343,865,336,False
INV0006804,20240304,PROD033,WH001,640,288,289,True
INV0006805,20240304,PROD077,WH001,569,492,120,False
INV0006806,20240304,PROD032,WH001,1372,1127,151,False
INV0006807,20240304,PROD064,WH001,957,613,241,False
INV0006808,20240304,PROD095,WH001,174,0,100,True
INV0006809,20240304,PROD051,WH001,807,581,386,False
INV0006810,20240304,PROD093,WH001,736,560,325,False
INV0006811,20240304,PROD076,WH002,875,685,261,False
INV0006812,20240304,PROD003,WH002,1214,840,261,False
INV0006813,20240304,PROD024,WH002,948,724,376,False
INV0006814,20240304,PROD045,WH002,624,197,108,False
INV0006815,20240304,PROD014,WH002,60,0,222,True
INV0006816,20240304,PROD069,WH002,1129,742,336,False
INV0006817,20240304,PROD097,WH002,829,612,367,False
INV0006818,20240304,PROD075,WH002,976,961,165,False
INV0006819,20240304,PROD010,WH002,1000,823,218,False
INV0006820,20240304,PROD006,WH002,785,462,303,False
INV0006821,20240304,PROD098,WH003,481,174,222,True
INV0006822,20240304,PROD049,WH003,896,808,196,False
INV0006823,20240304,PROD079,WH003,1083,872,367,False
INV0006824,20240304,PROD060,WH003,903,507,173,False
INV0006825,20240304,PROD091,WH003,756,648,202,False
INV0006826,20240304,PROD028,WH003,947,760,207,False
INV0006827,20240304,PROD067,WH003,1037,963,386,False
INV0006828,20240304,PROD085,WH003,1397,925,373,False
INV0006829,20240304,PROD042,WH003,578,529,361,False
INV0006830,20240304,PROD054,WH003,1477,1157,141,False
INV0006831,20240304,PROD075,WH004,356,96,210,True
INV0006832,20240304,PROD086,WH004,1055,616,233,False
INV0006833,20240304,PROD017,WH004,1033,735,266,False
INV0006834,20240304,PROD024,WH004,1232,875,108,False
INV0006835,20240304,PROD047,WH004,249,0,334,True
INV0006836,20240304,PROD066,WH004,299,0,333,True
INV0006837,20240304,PROD057,WH004,1150,780,262,False
INV0006838,20240304,PROD061,WH004,432,390,215,False
INV0006839,20240304,PROD053,WH004,219,18,225,True
INV0006840,20240304,PROD070,WH004,912,686,370,False
INV0006841,20240304,PROD043,WH005,321,60,338,True
INV0006842,20240304,PROD091,WH005,116,0,305,True
INV0006843,20240304,PROD069,WH005,181,169,377,True
INV0006844,20240304,PROD051,WH005,278,220,270,True
INV0006845,20240304,PROD007,WH005,159,0,395,True
INV0006846,20240304,PROD014,WH005,355,74,244,True
INV0006847,20240304,PROD035,WH005,1236,779,295,False
INV0006848,20240304,PROD073,WH005,284,217,169,False
INV0006849,20240304,PROD099,WH005,194,0,320,True
INV0006850,20240304,PROD095,WH005,170,74,309,True
INV0006851,20240304,PROD013,WH006,245,0,306,True
INV0006852,20240304,PROD090,WH006,970,520,236,False
INV0006853,20240304,PROD045,WH006,957,634,334,False
INV0006854,20240304,PROD086,WH006,79,38,329,True
INV0006855,20240304,PROD088,WH006,161,27,337,True
INV0006856,20240304,PROD002,WH006,1111,980,338,False
INV0006857,20240304,PROD021,WH006,1059,619,102,False
INV0006858,20240304,PROD083,WH006,1322,1201,340,False
INV0006859,20240304,PROD068,WH006,489,253,151,False
INV0006860,20240304,PROD019,WH006,786,381,184,False
INV0006861,20240304,PROD077,WH007,1035,1005,385,False
INV0006862,20240304,PROD096,WH007,380,56,325,True
INV0006863,20240304,PROD005,WH007,1112,689,398,False
INV0006864,20240304,PROD064,WH007,794,315,191,False
INV0006865,20240304,PROD093,WH007,1489,1409,228,False
INV0006866,20240304,PROD014,WH007,292,0,394,True
INV0006867,20240304,PROD024,WH007,246,0,107,True
INV0006868,20240304,PROD012,WH007,1338,1040,334,False
INV0006869,20240304,PROD053,WH007,923,822,314,False
INV0006870,20240304,PROD095,WH007,384,183,398,True
INV0006871,20240304,PROD013,WH008,196,28,382,True
INV0006872,20240304,PROD006,WH008,1140,805,315,False
INV0006873,20240304,PROD063,WH008,319,238,188,False
INV0006874,20240304,PROD027,WH008,353,101,184,True
INV0006875,20240304,PROD046,WH008,1047,821,190,False
INV0006876,20240304,PROD022,WH008,365,0,306,True
INV0006877,20240304,PROD016,WH008,280,256,253,False
INV0006878,20240304,PROD079,WH008,856,445,269,False
INV0006879,20240304,PROD057,WH008,329,0,329,True
INV0006880,20240304,PROD056,WH008,514,263,164,False
INV0006881,20240304,PROD078,WH009,286,149,361,True
INV0006882,20240304,PROD033,WH009,1036,682,129,False
INV0006883,20240304,PROD038,WH009,1438,1239,252,False
INV0006884,20240304,PROD082,WH009,691,656,283,False
INV0006885,20240304,PROD068,WH009,1335,1049,326,False
INV0006886,20240304,PROD074,WH009,999,800,175,False
INV0006887,20240304,PROD010,WH009,1165,693,217,False
INV0006888,20240304,PROD076,WH009,1319,1286,306,False
INV0006889,20240304,PROD057,WH009,1144,1100,232,False
INV0006890,20240304,PROD069,WH009,1219,1153,388,False
INV0006891,20240304,PROD061,WH010,765,749,309,False
INV0006892,20240304,PROD085,WH010,649,248,378,True
INV0006893,20240304,PROD045,WH010,473,126,273,True
INV0006894,20240304,PROD088,WH010,116,0,112,True
INV0006895,20240304,PROD043,WH010,1040,585,152,False
INV0006896,20240304,PROD014,WH010,797,638,182,False
INV0006897,20240304,PROD047,WH010,1139,751,151,False
INV0006898,20240304,PROD046,WH010,519,463,312,False
INV0006899,20240304,PROD012,WH010,931,645,192,False
INV0006900,20240304,PROD006,WH010,246,114,108,False
INV0006901,20250916,PROD049,WH001,526,393,242,False
INV0006902,20250916,PROD059,WH001,536,369,248,False
INV0006903,20250916,PROD054,WH001,1444,1048,384,False
INV0006904,20250916,PROD002,WH001,1189,1008,224,False
INV0006905,20250916,PROD055,WH001,691,454,176,False
INV0006906,20250916,PROD086,WH001,1118,961,386,False
INV0006907,20250916,PROD078,WH001,773,611,336,False
INV0006908,20250916,PROD016,WH001,825,653,333,False
INV0006909,20250916,PROD018,WH001,700,492,111,False
INV0006910,20250916,PROD031,WH001,1251,795,227,False
INV0006911,20250916,PROD079,WH002,1041,746,297,False
INV0006912,20250916,PROD016,WH002,1204,1166,143,False
INV0006913,20250916,PROD063,WH002,581,184,180,False
INV0006914,20250916,PROD026,WH002,521,335,378,True
INV0006915,20250916,PROD060,WH002,265,89,337,True
INV0006916,20250916,PROD054,WH002,1329,836,378,False
INV0006917,20250916,PROD001,WH002,367,264,253,False
INV0006918,20250916,PROD061,WH002,438,260,199,False
INV0006919,20250916,PROD087,WH002,696,296,364,True
INV0006920,20250916,PROD056,WH002,662,504,340,False
INV0006921,20250916,PROD034,WH003,1300,1206,337,False
INV0006922,20250916,PROD049,WH003,925,669,357,False
INV0006923,20250916,PROD062,WH003,991,928,167,False
INV0006924,20250916,PROD063,WH003,574,338,197,False
INV0006925,20250916,PROD058,WH003,1440,1013,242,False
INV0006926,20250916,PROD039,WH003,674,623,386,False
INV0006927,20250916,PROD099,WH003,920,512,194,False
INV0006928,20250916,PROD007,WH003,1338,994,198,False
INV0006929,20250916,PROD082,WH003,1211,803,310,False
INV0006930,20250916,PROD064,WH003,396,253,100,False
INV0006931,20250916,PROD023,WH004,546,370,229,False
INV0006932,20250916,PROD033,WH004,133,0,115,True
INV0006933,20250916,PROD040,WH004,738,376,190,False
INV0006934,20250916,PROD072,WH004,825,331,240,False
INV0006935,20250916,PROD066,WH004,1173,1066,341,False
INV0006936,20250916,PROD001,WH004,1450,1431,138,False
INV0006937,20250916,PROD020,WH004,1192,1139,127,False
INV0006938,20250916,PROD060,WH004,814,615,189,False
INV0006939,20250916,PROD006,WH004,1262,1139,390,False
INV0006940,20250916,PROD071,WH004,1436,1043,374,False
INV0006941,20250916,PROD062,WH005,528,118,216,True
INV0006942,20250916,PROD051,WH005,255,0,209,True
INV0006943,20250916,PROD097,WH005,685,254,232,False
INV0006944,20250916,PROD088,WH005,1313,1047,233,False
INV0006945,20250916,PROD066,WH005,530,504,202,False
INV0006946,20250916,PROD060,WH005,693,534,146,False
INV0006947,20250916,PROD014,WH005,96,0,120,True
INV0006948,20250916,PROD069,WH005,62,35,399,True
INV0006949,20250916,PROD030,WH005,500,250,194,False
INV0006950,20250916,PROD074,WH005,1094,961,392,False
INV0006951,20250916,PROD074,WH006,592,111,241,True
INV0006952,20250916,PROD012,WH006,966,935,304,False
INV0006953,20250916,PROD005,WH006,442,0,153,True
INV0006954,20250916,PROD084,WH006,191,94,168,True
INV0006955,20250916,PROD035,WH006,906,708,300,False
INV0006956,20250916,PROD026,WH006,988,528,309,False
INV0006957,20250916,PROD031,WH006,280,221,213,False
INV0006958,20250916,PROD028,WH006,974,653,271,False
INV0006959,20250916,PROD016,WH006,266,0,277,True
INV0006960,20250916,PROD091,WH006,160,0,147,True
INV0006961,20250916,PROD063,WH007,882,736,310,False
INV0006962,20250916,PROD055,WH007,244,203,198,False
INV0006963,20250916,PROD011,WH007,851,574,225,False
INV0006964,20250916,PROD088,WH007,1153,1100,328,False
INV0006965,20250916,PROD005,WH007,218,0,383,True
INV0006966,20250916,PROD022,WH007,525,382,182,False
INV0006967,20250916,PROD070,WH007,96,0,199,True
INV0006968,20250916,PROD027,WH007,1458,1218,343,False
INV0006969,20250916,PROD071,WH007,1415,1250,190,False
INV0006970,20250916,PROD038,WH007,953,790,375,False
INV0006971,20250916,PROD081,WH008,652,604,211,False
INV0006972,20250916,PROD074,WH008,825,565,304,False
INV0006973,20250916,PROD070,WH008,614,417,133,False
INV0006974,20250916,PROD028,WH008,1076,758,248,False
INV0006975,20250916,PROD068,WH008,675,485,382,False
INV0006976,20250916,PROD041,WH008,153,0,108,True
INV0006977,20250916,PROD020,WH008,1240,1007,204,False
INV0006978,20250916,PROD030,WH008,1327,1070,274,False
INV0006979,20250916,PROD099,WH008,1146,702,394,False
INV0006980,20250916,PROD038,WH008,185,22,314,True
INV0006981,20250916,PROD081,WH009,94,0,180,True
INV0006982,20250916,PROD029,WH009,1177,898,364,False
INV0006983,20250916,PROD069,WH009,1091,985,360,False
INV0006984,20250916,PROD048,WH009,1212,1076,134,False
INV0006985,20250916,PROD049,WH009,1005,985,328,False
INV0006986,20250916,PROD091,WH009,1358,863,196,False
INV0006987,20250916,PROD017,WH009,1058,578,210,False
INV0006988,20250916,PROD096,WH009,853,719,345,False
INV0006989,20250916,PROD077,WH009,1217,937,123,False
INV0006990,20250916,PROD070,WH009,834,487,397,False
INV0006991,20250916,PROD068,WH010,1183,1115,374,False
INV0006992,20250916,PROD051,WH010,311,102,151,True
INV0006993,20250916,PROD027,WH010,305,235,140,False
INV0006994,20250916,PROD035,WH010,740,543,124,False
INV0006995,20250916,PROD055,WH010,326,269,123,False
INV0006996,20250916,PROD012,WH010,269,192,123,False
INV0006997,20250916,PROD033,WH010,1160,754,347,False
INV0006998,20250916,PROD044,WH010,1042,782,124,False
INV0006999,20250916,PROD025,WH010,91,0,240,True
INV0007000,20250916,PROD088,WH010,54,0,299,True
INV0007001,20240318,PROD007,WH001,1403,922,196,False
INV0007002,20240318,PROD018,WH001,1396,1148,170,False
INV0007003,20240318,PROD032,WH001,1284,965,263,False
INV0007004,20240318,PROD100,WH001,385,298,101,False
INV0007005,20240318,PROD096,WH001,775,625,156,False
INV0007006,20240318,PROD040,WH001,979,596,155,False
INV0007007,20240318,PROD046,WH001,574,98,131,True
INV0007008,20240318,PROD063,WH001,1382,1012,367,False
INV0007009,20240318,PROD059,WH001,233,0,306,True
INV0007010,20240318,PROD035,WH001,1194,938,240,False
INV0007011,20240318,PROD064,WH002,1206,935,299,False
INV0007012,20240318,PROD057,WH002,1074,643,138,False
INV0007013,20240318,PROD037,WH002,501,115,257,True
INV0007014,20240318,PROD023,WH002,122,0,288,True
INV0007015,20240318,PROD034,WH002,486,188,104,False
INV0007016,20240318,PROD088,WH002,814,721,333,False
INV0007017,20240318,PROD045,WH002,1219,1053,156,False
INV0007018,20240318,PROD005,WH002,909,683,127,False
INV0007019,20240318,PROD052,WH002,708,489,399,False
INV0007020,20240318,PROD074,WH002,396,366,151,False
INV0007021,20240318,PROD060,WH003,1217,730,120,False
INV0007022,20240318,PROD010,WH003,1487,1280,220,False
INV0007023,20240318,PROD063,WH003,1093,1064,161,False
INV0007024,20240318,PROD078,WH003,450,16,130,True
INV0007025,20240318,PROD014,WH003,978,714,136,False
INV0007026,20240318,PROD023,WH003,364,255,191,False
INV0007027,20240318,PROD032,WH003,806,764,146,False
INV0007028,20240318,PROD057,WH003,698,323,259,False
INV0007029,20240318,PROD029,WH003,1189,743,158,False
INV0007030,20240318,PROD016,WH003,160,0,371,True
INV0007031,20240318,PROD068,WH004,874,787,132,False
INV0007032,20240318,PROD058,WH004,487,342,319,False
INV0007033,20240318,PROD016,WH004,496,399,186,False
INV0007034,20240318,PROD011,WH004,945,743,155,False
INV0007035,20240318,PROD003,WH004,262,58,355,True
INV0007036,20240318,PROD090,WH004,946,490,149,False
INV0007037,20240318,PROD046,WH004,254,0,377,True
INV0007038,20240318,PROD035,WH004,1491,1320,197,False
INV0007039,20240318,PROD027,WH004,1413,934,375,False
INV0007040,20240318,PROD093,WH004,708,566,153,False
INV0007041,20240318,PROD022,WH005,753,569,130,False
INV0007042,20240318,PROD020,WH005,606,137,221,True
INV0007043,20240318,PROD073,WH005,416,22,362,True
INV0007044,20240318,PROD058,WH005,479,450,158,False
INV0007045,20240318,PROD062,WH005,850,604,233,False
INV0007046,20240318,PROD072,WH005,136,0,335,True
INV0007047,20240318,PROD068,WH005,1219,991,191,False
INV0007048,20240318,PROD010,WH005,381,191,217,True
INV0007049,20240318,PROD048,WH005,845,432,101,False
INV0007050,20240318,PROD089,WH005,634,424,190,False
INV0007051,20240318,PROD067,WH006,1318,969,366,False
INV0007052,20240318,PROD073,WH006,707,460,399,False
INV0007053,20240318,PROD096,WH006,279,0,278,True
INV0007054,20240318,PROD070,WH006,538,81,117,True
INV0007055,20240318,PROD002,WH006,442,32,188,True
INV0007056,20240318,PROD049,WH006,457,0,130,True
INV0007057,20240318,PROD028,WH006,119,0,148,True
INV0007058,20240318,PROD098,WH006,148,0,211,True
INV0007059,20240318,PROD030,WH006,288,69,250,True
INV0007060,20240318,PROD088,WH006,248,0,176,True
INV0007061,20240318,PROD084,WH007,221,0,140,True
INV0007062,20240318,PROD067,WH007,345,193,338,True
INV0007063,20240318,PROD075,WH007,1247,1177,244,False
INV0007064,20240318,PROD077,WH007,1307,1079,215,False
INV0007065,20240318,PROD073,WH007,1164,1061,301,False
INV0007066,20240318,PROD080,WH007,449,61,131,True
INV0007067,20240318,PROD048,WH007,126,0,177,True
INV0007068,20240318,PROD094,WH007,800,590,386,False
INV0007069,20240318,PROD045,WH007,1264,980,320,False
INV0007070,20240318,PROD085,WH007,947,643,232,False
INV0007071,20240318,PROD031,WH008,559,433,395,False
INV0007072,20240318,PROD065,WH008,392,262,102,False
INV0007073,20240318,PROD032,WH008,863,421,257,False
INV0007074,20240318,PROD045,WH008,913,769,333,False
INV0007075,20240318,PROD009,WH008,1337,1040,141,False
INV0007076,20240318,PROD098,WH008,172,0,338,True
INV0007077,20240318,PROD026,WH008,1340,929,147,False
INV0007078,20240318,PROD034,WH008,1112,1033,292,False
INV0007079,20240318,PROD001,WH008,1472,1019,127,False
INV0007080,20240318,PROD057,WH008,1157,672,123,False
INV0007081,20240318,PROD056,WH009,267,111,374,True
INV0007082,20240318,PROD093,WH009,1067,639,186,False
INV0007083,20240318,PROD010,WH009,1296,970,336,False
INV0007084,20240318,PROD003,WH009,740,546,398,False
INV0007085,20240318,PROD075,WH009,1301,1286,238,False
INV0007086,20240318,PROD068,WH009,896,513,245,False
INV0007087,20240318,PROD035,WH009,500,480,303,False
INV0007088,20240318,PROD025,WH009,911,728,328,False
INV0007089,20240318,PROD080,WH009,1073,1028,169,False
INV0007090,20240318,PROD026,WH009,620,376,195,False
INV0007091,20240318,PROD024,WH010,931,574,105,False
INV0007092,20240318,PROD067,WH010,1342,1256,328,False
INV0007093,20240318,PROD057,WH010,142,0,178,True
INV0007094,20240318,PROD098,WH010,81,0,342,True
INV0007095,20240318,PROD028,WH010,1336,1219,108,False
INV0007096,20240318,PROD088,WH010,519,342,318,False
INV0007097,20240318,PROD003,WH010,1404,1010,121,False
INV0007098,20240318,PROD049,WH010,303,0,332,True
INV0007099,20240318,PROD096,WH010,982,916,324,False
INV0007100,20240318,PROD032,WH010,672,612,320,False
INV0007101,20240219,PROD033,WH001,1379,1324,261,False
